연령,직종,학교급,평균,중위값,p25,p75,count
49,직원,고등학교,25887447.714285713,19298790.0,5540580.0,46648940.0,35
49,직원,대학교,31206405.86129754,30733920.0,3668890.0,54440965.0,447
49,직원,법인,12653176.0,1138840.0,254410.0,8300680.0,5
49,직원,유치원,1643875.3181818181,267195.0,133525.0,1631487.5,220
49,직원,전문대학,35472969.77272727,40626585.0,22462660.0,49444610.0,88
49,직원,중학교,24612769.444444444,19013030.0,11424825.0,36630097.5,18
49,직원,초등학교,21646825.0,12203930.0,6078625.0,28121910.0,6
49,직원,특수학교,18142960.666666668,15148870.0,6421950.0,21583425.0,15
50,교원,고등학교,40046690.5882353,45551825.0,25536887.5,55608082.5,102
50,교원,대학교,13432149.169960475,5623375.0,615495.0,20395282.5,506
50,교원,유치원,4045525.692963753,607150.0,236160.0,3782720.0,469
50,교원,전문대학,8708916.93989071,3561330.0,448080.0,10946565.0,183
50,교원,중학교,36410996.571428575,41855960.0,25299135.0,49585735.0,35
50,교원,초등학교,23175933.333333332,1541420.0,910615.0,34623995.0,3
50,교원,특수학교,38357300.0,49239000.0,19283035.0,59581180.0,7
50,직원,고등학교,26528312.558139537,21491090.0,9829980.0,41032845.0,43
50,직원,대학교,32330225.679287307,31727700.0,2447670.0,56425020.0,449
50,직원,법인,5711434.0,5982700.0,362530.0,10235780.0,5
50,직원,유치원,2307605.953307393,256320.0,137110.0,1477320.0,257
50,직원,전문대학,31090648.352941178,32743620.0,10558790.0,47178120.0,85
50,직원,중학교,23798685.0,5668990.0,618002.5,53626132.5,8
50,직원,초등학교,27885530.0,28675055.0,22198292.5,34362292.5,4
50,직원,특수학교,18876294.0,10512095.0,3091655.0,26633295.0,10
51,교원,고등학교,43402449.23076923,48984180.0,23727490.0,59335160.0,117
51,교원,대학교,13020782.239130436,4394860.0,581495.0,19478365.0,460
51,교원,유치원,4936778.985507246,643560.0,249720.0,5589525.0,414
51,교원,전문대학,9907514.350282487,3145040.0,433810.0,12198780.0,177
51,교원,중학교,43687909.14893617,47087650.0,28288765.0,59602385.0,47
51,교원,초등학교,32302819.09090909,31029210.0,24852100.0,42278665.0,11
51,교원,특수학교,47572071.875,51788720.0,39982147.5,63474755.0,16
51,직원,고등학교,26881399.80392157,23754110.0,5338910.0,39731460.0,51
51,직원,대학교,39602595.091649696,48941230.0,8500905.0,62809720.0,491
51,직원,법인,27103211.42857143,12477180.0,6179640.0,39399120.0,7
51,직원,유치원,1306691.5577889448,266270.0,131625.0,1648785.0,199
51,직원,전문대학,36172994.45783132,39895990.0,21657900.0,52506185.0,83
51,직원,중학교,30292792.10526316,32804570.0,4662100.0,49952090.0,19
51,직원,초등학교,61684665.0,61684665.0,61637902.5,61731427.5,2
51,직원,특수학교,21206201.42857143,6434360.0,3181620.0,37203090.0,7
52,교원,고등학교,51401712.92613637,59627540.0,33740080.0,67990962.5,176
52,교원,대학교,16655254.918793503,7037770.0,712380.0,24125015.0,431
52,교원,유치원,5182133.151041667,694895.0,241700.0,6638795.0,384
52,교원,전문대학,13362478.700564971,4273640.0,447550.0,18975520.0,177
52,교원,중학교,51992015.45454545,57884505.0,32945145.0,68921362.5,66
52,교원,초등학교,22929595.833333332,18986905.0,7568880.0,29358915.0,12
52,교원,특수학교,52635741.25,62302455.0,31880127.5,75500102.5,16
52,직원,고등학교,30853239.72972973,23160270.0,5511770.0,52284140.0,37
52,직원,대학교,42841651.0515873,49017725.0,12695247.5,67739547.5,504
52,직원,법인,13891304.166666666,8954130.0,439722.5,27702010.0,12
52,직원,유치원,1843725.875,285375.0,156547.5,1701257.5,240
52,직원,전문대학,44997953.488372095,49770755.0,31179985.0,59960147.5,86
52,직원,중학교,40367037.222222224,42686590.0,21450457.5,52933392.5,18
52,직원,초등학교,15663665.0,15819875.0,9893222.5,21590317.5,4
52,직원,특수학교,26682136.923076924,27577840.0,13594180.0,37131380.0,13
53,교원,고등학교,61592690.0,66950010.0,55838225.0,73513525.0,255
53,교원,대학교,17485956.150712833,7464610.0,704035.0,26208670.0,491
53,교원,유치원,5648713.068181818,1004955.0,281350.0,6519967.5,352
53,교원,전문대학,14947393.544303797,4585135.0,432252.5,21370550.0,158
53,교원,중학교,61361253.83838384,66892930.0,56839750.0,73530535.0,99
53,교원,초등학교,42383534.44444445,40243320.0,27951520.0,61589580.0,9
53,교원,특수학교,59151495.88235294,69271140.0,35438840.0,73235640.0,17
53,직원,고등학교,35221457.11111111,39871220.0,13737890.0,50675090.0,45
53,직원,대학교,48078205.51383399,59277415.0,13150200.0,71953337.5,506
53,직원,법인,43105102.85714286,58072590.0,9003325.0,71005595.0,7
53,직원,유치원,2354554.835680751,329750.0,157800.0,2048030.0,213
53,직원,전문대학,38577688.5,43022080.0,13579862.5,60100365.0,80
53,직원,중학교,30587660.714285713,30312955.0,4809337.5,49088830.0,14
53,직원,초등학교,30813374.0,23378610.0,20276030.0,40332430.0,5
53,직원,특수학교,23019842.5,25146750.0,16112810.0,32053782.5,4
54,교원,고등학교,64662283.211009175,71278540.0,60292980.0,76618745.0,327
54,교원,대학교,17058513.205741625,6238525.0,599425.0,28305085.0,418
54,교원,유치원,4952716.503267974,630495.0,262940.0,5431747.5,306
54,교원,전문대학,21788744.43902439,8077650.0,723060.0,41490410.0,205
54,교원,중학교,64494145.833333336,74200265.0,52050462.5,79036910.0,156
54,교원,초등학교,49793616.666666664,45953530.0,42541590.0,56754042.5,6
54,교원,특수학교,63591121.11111111,75984400.0,46320215.0,84472015.0,27
54,직원,고등학교,39971387.93103448,40706615.0,18525090.0,62271682.5,58
54,직원,대학교,56443399.592529714,66847990.0,35527830.0,78684190.0,589
54,직원,법인,40593567.27272727,26554600.0,9325905.0,69937895.0,11
54,직원,유치원,2032549.1176470588,279955.0,142700.0,1887567.5,238
54,직원,전문대학,44074446.76056338,47025180.0,25895155.0,63073880.0,71
54,직원,중학교,30831517.608695652,31503590.0,8151090.0,44844475.0,23
54,직원,초등학교,28068270.0,14885690.0,8961640.0,40583610.0,3
54,직원,특수학교,39351956.0,49718715.0,8130667.5,65402125.0,10
55,교원,고등학교,68832570.57251908,76044035.0,64195957.5,81319955.0,524
55,교원,대학교,22304485.964010283,10298760.0,844950.0,36261420.0,389
55,교원,유치원,6379243.720930233,1207480.0,320142.5,7288747.5,258
55,교원,전문대학,26200107.22513089,10185040.0,849935.0,51784185.0,191
55,교원,중학교,73421878.11881188,78011925.0,69916122.5,83227190.0,202
55,교원,초등학교,52004044.0,61001945.0,20076700.0,81752337.5,10
55,교원,특수학교,69172702.72727273,82017160.0,58261950.0,88135280.0,33
55,직원,고등학교,35994068.1632653,33864780.0,12584690.0,59453020.0,49
55,직원,대학교,62907569.781491004,73062500.0,48685310.0,82968575.0,778
55,직원,법인,29194990.0,25371920.0,20041180.0,49044100.0,5
55,직원,유치원,2035335.5895196507,290180.0,150790.0,1649260.0,229
55,직원,전문대학,51925846.631578945,57494160.0,31453715.0,72749890.0,95
55,직원,중학교,43281262.222222224,46359025.0,37393610.0,56906250.0,18
55,직원,초등학교,13219284.0,4779390.0,3997820.0,15540540.0,5
55,직원,특수학교,27976255.714285713,28220430.0,776330.0,48739255.0,7
56,교원,고등학교,75259663.01143584,80033190.0,72673485.0,85696455.0,787
56,교원,대학교,25764644.5785877,12529370.0,912880.0,45846645.0,439
56,교원,유치원,6615735.454545454,2160790.0,312720.0,9265200.0,253
56,교원,전문대학,31106005.686813187,19983010.0,714582.5,61022972.5,182
56,교원,중학교,75487838.94389439,80403110.0,71886175.0,85873565.0,303
56,교원,초등학교,68575180.71428572,71892820.0,61421385.0,82152337.5,14
56,교원,특수학교,76221258.33333333,85115280.0,74290200.0,90008275.0,48
56,직원,고등학교,49044961.07692308,60771530.0,30084440.0,68327220.0,65
56,직원,대학교,67434708.1332599,76229100.0,57074412.5,86156852.5,908
56,직원,법인,62379724.28571428,67119990.0,51337655.0,84964360.0,7
56,직원,유치원,1964291.7154811716,271440.0,139595.0,1538650.0,239
56,직원,전문대학,54777749.10714286,58699265.0,41669930.0,76622672.5,112
56,직원,중학교,34877988.125,35963660.0,12946657.5,55819610.0,16
56,직원,초등학교,56676836.666666664,65941250.0,48259350.0,69726530.0,3
56,직원,특수학교,26994722.222222224,20358500.0,16501270.0,38591750.0,9
57,교원,고등학교,80171870.17094018,85758135.0,78424490.0,88598415.0,1170
57,교원,대학교,25627167.658643328,10567700.0,772720.0,51152010.0,457
57,교원,유치원,8176221.658767773,2956590.0,345860.0,11053820.0,211
57,교원,전문대학,38329550.25,28060895.0,2517172.5,67772925.0,240
57,교원,중학교,82218490.64655173,86530020.0,79119400.0,88896727.5,464
57,교원,초등학교,59200383.0,65488060.0,31083637.5,92028652.5,20
57,교원,특수학교,81796218.59649123,90500010.0,80540600.0,91960490.0,57
57,직원,고등학교,45164831.71875,54584390.0,12686217.5,70841182.5,64
57,직원,대학교,69175931.16666667,78740110.0,59069997.5,89917532.5,960
57,직원,법인,25007073.75,6925815.0,754680.0,35295695.0,8
57,직원,유치원,3361620.0,393470.0,176360.0,2695940.0,229
57,직원,전문대학,58212286.701030925,63081970.0,45562540.0,74855360.0,97
57,직원,중학교,51236478.64864865,57103200.0,35704960.0,69098610.0,37
57,직원,초등학교,25593925.0,25593925.0,17949267.5,33238582.5,2
57,직원,특수학교,45179867.777777776,50249390.0,34960050.0,63027960.0,9
58,교원,고등학교,83984596.16456535,87818170.0,82030095.0,90193240.0,1507
58,교원,대학교,32093933.56223176,17250155.0,794637.5,58930092.5,466
58,교원,유치원,7142848.675799087,868480.0,338895.0,8229580.0,219
58,교원,전문대학,44854903.44444445,50166540.0,3275810.0,75142280.0,270
58,교원,중학교,84247232.47292419,88063280.0,81903910.0,90382362.5,554
58,교원,초등학교,67492540.0,69808040.0,65978520.0,90068080.0,21
58,교원,특수학교,80444185.6716418,89577390.0,76738645.0,93008505.0,67
58,직원,고등학교,43388375.07462686,39733330.0,16290665.0,66435460.0,67
58,직원,대학교,71728596.80131005,80093205.0,61560262.5,90481350.0,916
58,직원,법인,70184233.63636364,74132560.0,46262885.0,98171230.0,11
58,직원,유치원,3271414.7290640394,520460.0,217700.0,3160230.0,203
58,직원,전문대학,51756993.37078652,56655100.0,25484070.0,76823650.0,89
58,직원,중학교,42216463.88888889,46285895.0,18894905.0,61946825.0,36
58,직원,초등학교,66195478.0,71849290.0,59748290.0,73145550.0,5
58,직원,특수학교,30175801.42857143,24354750.0,6800082.5,50539882.5,14
59,교원,고등학교,85087560.43719211,89158405.0,84188562.5,91770505.0,1624
59,교원,대학교,34931908.61,20957550.0,1040157.5,66687037.5,500
59,교원,유치원,10626463.260869564,4210600.0,505732.5,15597555.0,184
59,교원,전문대학,57311483.36330935,64877230.0,14473882.5,86896965.0,278
59,교원,중학교,85699391.93103448,89665590.0,85050117.5,91953490.0,580
59,교원,초등학교,70748783.5,77479675.0,55881480.0,94269645.0,20
59,교원,특수학교,77946819.84126984,89528590.0,70157895.0,93641860.0,63
59,직원,고등학교,50789526.451612905,57278055.0,25173320.0,77558652.5,124
59,직원,대학교,67466710.84821428,78053200.0,47947240.0,90581817.5,896
59,직원,법인,51425313.0,42696025.0,12691052.5,93019260.0,10
59,직원,유치원,3659036.888888889,438710.0,199390.0,3706610.0,225
59,직원,전문대학,56664615.05494505,63494800.0,31958540.0,79090485.0,91
59,직원,중학교,56451753.333333336,60210020.0,38213787.5,73901887.5,42
59,직원,초등학교,44087286.0,50392750.0,11641140.0,53095880.0,5
59,직원,특수학교,37539990.0,35234325.0,15729595.0,57730915.0,14
60,교원,고등학교,85577400.76150185,90444620.0,86394910.0,93053065.0,1891
60,교원,대학교,44144836.31076389,36533095.0,4048452.5,79403597.5,576
60,교원,유치원,12351401.708542714,4427260.0,425360.0,18235865.0,199
60,교원,전문대학,57846285.98901099,67642100.0,15400377.5,89264625.0,364
60,교원,중학교,87645511.04599406,91173855.0,87470367.5,93546280.0,674
60,교원,초등학교,76195847.22222222,90502705.0,60055265.0,96333280.0,18
60,교원,특수학교,83607393.42105263,92256620.0,77710035.0,95935600.0,76
60,직원,고등학교,45050309.972299166,44783230.0,21851497.5,67266287.5,722
60,직원,대학교,60182183.70843373,69935675.0,27278710.0,89351257.5,4150
60,직원,법인,60090154.027777776,60661215.0,23170720.0,98810255.0,72
60,직원,유치원,5078987.297979798,1725205.0,269940.0,5421722.5,396
60,직원,전문대학,51405159.56298201,51123340.0,27351960.0,77268400.0,389
60,직원,중학교,44968422.43636364,48510870.0,25272265.0,64143190.0,275
60,직원,초등학교,48129379.77272727,46905390.0,36034337.5,62701607.5,44
60,직원,특수학교,33931790.27586207,30976460.0,18237790.0,43651290.0,145
61,교원,고등학교,88721065.43468763,92312340.0,89041430.0,95001970.0,2289
61,교원,대학교,47563234.76331361,45221480.0,3787052.5,86184450.0,676
61,교원,유치원,13929980.07142857,6384320.0,532060.0,23352440.0,140
61,교원,전문대학,59021205.43103448,67329185.0,23787382.5,87996035.0,348
61,교원,중학교,89295460.52325581,92533140.0,88600337.5,95151910.0,860
61,교원,초등학교,80906970.4,94325590.0,68897270.0,97995610.0,25
61,교원,특수학교,84764596.0,93533395.0,89066470.0,96631810.0,50
61,직원,고등학교,47367134.87179487,48375815.0,21935397.5,71520250.0,624
61,직원,대학교,45347839.931015454,37479905.0,8935625.0,83461107.5,3624
61,직원,법인,64814777.631578945,75428935.0,21805705.0,102726447.5,38
61,직원,유치원,5763057.353689567,2132190.0,339940.0,6279110.0,393
61,직원,전문대학,56082533.928571425,57177130.0,33955347.5,81336702.5,224
61,직원,중학교,47781028.49372385,45646610.0,28146480.0,68472370.0,239
61,직원,초등학교,39961882.777777776,37182525.0,23071995.0,58630395.0,36
61,직원,특수학교,33291254.3,32492435.0,18563897.5,44810882.5,100
62,교원,고등학교,88694146.06858924,93702650.0,89080305.0,96296825.0,6415
62,교원,대학교,52752792.53602306,51772015.0,3441060.0,95200262.5,694
62,교원,유치원,21876285.734265734,12703855.0,1304900.0,33344045.0,286
62,교원,전문대학,62498688.65102639,71867590.0,25712060.0,95574520.0,341
62,교원,중학교,90116980.16569637,94179030.0,90088490.0,97034550.0,2233
62,교원,초등학교,83682203.35664336,95622520.0,72739880.0,100048140.0,143
62,교원,특수학교,76731679.94623657,89378045.0,59742750.0,96980120.0,186
62,직원,고등학교,13588069.0,10660065.0,9755752.5,15550400.0,10
62,직원,대학교,67907233.55421686,82029450.0,34684505.0,97265175.0,498
62,직원,법인,45387793.75,25309240.0,6627880.0,92848590.0,8
62,직원,유치원,4367119.0344827585,2046800.0,321360.0,4029330.0,145
62,직원,전문대학,55460470.55555555,56590830.0,21388690.0,91986770.0,18
62,직원,초등학교,83199990.0,83199990.0,83199990.0,83199990.0,1
63,교원,고등학교,89939228.31338818,94686805.0,89835860.0,97742090.0,2674
63,교원,대학교,55381012.187060475,59181640.0,4464565.0,99067535.0,711
63,교원,유치원,20915308.678414095,14768640.0,3208560.0,32966675.0,227
63,교원,전문대학,63137868.02197802,77754690.0,15315660.0,103234310.0,273
63,교원,중학교,91434418.25136612,95409100.0,91463570.0,98265455.0,915
63,교원,초등학교,81476354.09836066,95813520.0,75524060.0,101473900.0,61
63,교원,특수학교,77906087.72727273,91452940.0,52919270.0,98072745.0,88
63,직원,고등학교,39925885.0,44434565.0,26504115.0,57856335.0,4
63,직원,대학교,22698422.0,7201205.0,2207255.0,29810117.5,30
63,직원,유치원,5050650.0,1831015.0,270642.5,5080312.5,48
63,직원,전문대학,3098550.0,1221160.0,762425.0,3557285.0,4
64,교원,고등학교,56643273.0,47297225.0,19475722.5,95250375.0,20
64,교원,대학교,60258582.10678211,65264060.0,6089120.0,108053250.0,693
64,교원,유치원,19340577.320261437,14290960.0,3674810.0,28439360.0,153
64,교원,전문대학,59594346.72340426,67725310.0,6345310.0,101295450.0,235
64,교원,중학교,57491058.333333336,49616885.0,49127317.5,50980607.5,6
64,교원,초등학교,90630152.5,101448940.0,88238545.0,103840547.5,4
64,교원,특수학교,19943550.0,19943550.0,10832705.0,29054395.0,2
64,직원,고등학교,5203380.0,5203380.0,2914040.0,7492720.0,2
64,직원,대학교,22189628.181818184,4784930.0,1250320.0,17115860.0,11
64,직원,유치원,6940720.769230769,1138780.0,197090.0,8299117.5,26
64,직원,전문대학,14591490.0,14591490.0,14591490.0,14591490.0,1
64,직원,특수학교,38188070.0,38188070.0,38188070.0,38188070.0,1
65,교원,고등학교,52957554.166666664,49024330.0,20629112.5,96110890.0,12
65,교원,대학교,85008339.30123432,99285990.0,63129750.0,115947520.0,9803
65,교원,유치원,17634725.789473683,7675450.0,1235235.0,26505810.0,95
65,교원,전문대학,66470014.530438885,70759790.0,28967040.0,105117135.0,2119
65,교원,중학교,89824780.0,93899905.0,85725075.0,97999610.0,4
65,직원,고등학교,23494655.0,23494655.0,22292812.5,24696497.5,2
65,직원,대학교,24483848.333333332,2231015.0,774220.0,48034380.0,24
65,직원,법인,286210.0,286210.0,286210.0,286210.0,1
65,직원,유치원,2665850.909090909,2432720.0,554605.0,3893420.0,11
65,직원,전문대학,5030250.0,5030250.0,3026685.0,7033815.0,2
66,교원,고등학교,47845882.5,48836765.0,34054795.0,62627852.5,4
66,교원,대학교,86915743.63113056,101525310.0,66426820.0,117256045.0,4343
66,교원,유치원,17553401.76470588,15723770.0,4301090.0,25231170.0,85
66,교원,전문대학,65368493.816793896,68909400.0,26655540.0,107090810.0,917
66,교원,중학교,49291810.0,49291810.0,32182385.0,66401235.0,2
66,직원,대학교,23211855.0,9765175.0,724210.0,28924435.0,6
66,직원,유치원,4223480.0,741580.0,635035.0,6070975.0,3
67,교원,고등학교,75875036.66666667,99292420.0,49914145.0,113544620.0,3
67,교원,대학교,39829582.79069767,21149375.0,1198632.5,60871517.5,86
67,교원,유치원,20548595.576923076,15909280.0,3778575.0,33985795.0,52
67,교원,전문대학,24741371.363636363,6259070.0,389917.5,35050180.0,22
67,교원,중학교,6951210.0,6951210.0,6951210.0,6951210.0,1
67,직원,고등학교,27833490.0,27833490.0,27833490.0,27833490.0,1
67,직원,대학교,2136600.0,2136600.0,2136600.0,2136600.0,1
67,직원,법인,20322070.0,20322070.0,20322070.0,20322070.0,1
67,직원,유치원,13316200.0,13316200.0,13316200.0,13316200.0,1
68,교원,고등학교,90142720.0,90142720.0,90142720.0,90142720.0,1
68,교원,대학교,38562431.52542373,19059460.0,1434200.0,64360610.0,59
68,교원,유치원,20521807.954545453,16049910.0,6115427.5,28513557.5,44
68,교원,전문대학,40547347.14285714,20028660.0,4832260.0,59722720.0,21
68,직원,대학교,730450.0,730450.0,730450.0,730450.0,1
68,직원,유치원,33173515.0,33173515.0,16638967.5,49708062.5,2
68,직원,초등학교,59811220.0,59811220.0,59811220.0,59811220.0,1
69,교원,고등학교,64770345.0,64770345.0,43960937.5,85579752.5,2
69,교원,대학교,44374324.6875,13067240.0,914815.0,94999437.5,32
69,교원,유치원,23430014.390243903,20656750.0,9809030.0,31486040.0,41
69,교원,전문대학,64231208.333333336,64174590.0,12265597.5,116788615.0,12
70,교원,고등학교,17580210.0,17580210.0,17580210.0,17580210.0,1
70,교원,대학교,46141116.5,12205290.0,2517077.5,115952597.5,20
70,교원,유치원,22954215.666666668,19972215.0,8327782.5,35639945.0,30
70,교원,전문대학,5006095.0,1289865.0,1191732.5,5104227.5,4
70,직원,대학교,15206710.0,15206710.0,15206710.0,15206710.0,1
71,교원,고등학교,23425700.0,23425700.0,12588930.0,34262470.0,2
71,교원,대학교,9183676.0,1187480.0,660472.5,5935520.0,10
71,교원,유치원,26121691.612903226,22385830.0,7558700.0,41712710.0,31
71,교원,전문대학,78490510.0,78490510.0,78490510.0,78490510.0,1
72,교원,고등학교,2484010.0,2484010.0,2484010.0,2484010.0,1
72,교원,대학교,23481667.5,8499930.0,3974990.0,27140330.0,8
72,교원,유치원,27437510.0,26422800.0,12390900.0,36525735.0,22
72,교원,전문대학,17642097.5,17424600.0,1725140.0,33341557.5,4
73,교원,고등학교,19505390.0,19505390.0,19505390.0,19505390.0,1
73,교원,유치원,21248331.42857143,19156850.0,5009385.0,31965022.5,14
73,교원,전문대학,2443540.0,838730.0,654552.5,2627717.5,4
73,교원,중학교,28337460.0,28337460.0,28337460.0,28337460.0,1
73,직원,법인,35413410.0,35413410.0,35413410.0,35413410.0,1
74,교원,고등학교,16883560.0,16883560.0,16883560.0,16883560.0,1
74,교원,대학교,2666150.0,2666150.0,2666150.0,2666150.0,1
74,교원,유치원,26853732.0,22202950.0,14789715.0,34677850.0,15
74,교원,전문대학,6736723.333333333,1691290.0,963082.5,12534020.0,6
75,교원,대학교,9129465.0,9129465.0,5274112.5,12984817.5,2
75,교원,유치원,20065684.11764706,14274580.0,1223570.0,33378650.0,17
75,교원,전문대학,7556480.0,7556480.0,7556480.0,7556480.0,1
75,교원,중학교,112183530.0,112183530.0,112183530.0,112183530.0,1
75,직원,대학교,14984480.0,14984480.0,14984480.0,14984480.0,1
76,교원,대학교,12584158.0,2713030.0,1788880.0,19742040.0,5
76,교원,유치원,23113474.444444444,17784370.0,12174360.0,40544670.0,9
77,교원,대학교,143427820.0,143427820.0,143427820.0,143427820.0,1
77,교원,유치원,13644096.0,12869250.0,713070.0,23666100.0,5
77,교원,전문대학,7604660.0,7604660.0,7604660.0,7604660.0,1
78,교원,고등학교,46460630.0,46460630.0,46460630.0,46460630.0,1
78,교원,대학교,50165100.0,50165100.0,25616880.0,74713320.0,2
78,교원,유치원,21628710.0,18341710.0,9208112.5,32944247.5,8
78,직원,유치원,71730.0,71730.0,71730.0,71730.0,1
79,교원,고등학교,1092440.0,1092440.0,1092440.0,1092440.0,1
79,교원,대학교,66198863.333333336,34650660.0,24881815.0,91741810.0,3
79,교원,유치원,51909495.0,43134610.0,23402177.5,71641927.5,4
79,교원,전문대학,18879710.0,18879710.0,18879710.0,18879710.0,1
80,교원,대학교,15328870.0,15328870.0,15328870.0,15328870.0,1
80,교원,유치원,31702133.75,22049715.0,1516175.0,58050185.0,8
80,교원,전문대학,23371330.0,23371330.0,23371330.0,23371330.0,1
81,교원,유치원,19847704.0,7839830.0,6338700.0,19556280.0,5
81,교원,전문대학,13310530.0,12595860.0,9475137.5,16431252.5,4
82,교원,고등학교,27558320.0,27558320.0,27558320.0,27558320.0,1
82,교원,대학교,832675.0,832675.0,796297.5,869052.5,2
82,교원,유치원,25450387.5,28827025.0,12659430.0,41617982.5,4
83,교원,고등학교,32109650.0,32109650.0,32109650.0,32109650.0,1
83,교원,대학교,684370.0,684370.0,684370.0,684370.0,1
83,교원,유치원,30570230.0,45319700.0,22802180.0,45713015.0,3
83,교원,전문대학,8722640.0,8722640.0,8708150.0,8737130.0,2
84,교원,대학교,76206505.0,76206505.0,68866622.5,83546387.5,2
84,교원,유치원,30865793.333333332,25144190.0,12611095.0,46259690.0,3
85,교원,대학교,726660.0,726660.0,726660.0,726660.0,1
85,교원,유치원,7672940.0,7672940.0,7672940.0,7672940.0,1
87,교원,고등학교,22628270.0,22628270.0,22628270.0,22628270.0,1
87,교원,대학교,65366950.0,65366950.0,65366950.0,65366950.0,1
87,교원,유치원,49132920.0,49132920.0,49132920.0,49132920.0,1
87,교원,전문대학,7667580.0,7667580.0,7667580.0,7667580.0,1
87,교원,중학교,11307560.0,11307560.0,11307560.0,11307560.0,1
88,교원,고등학교,18490410.0,18490410.0,18490410.0,18490410.0,1
88,교원,대학교,271575.0,271575.0,254562.5,288587.5,2
89,교원,대학교,60522880.0,60522880.0,60522880.0,60522880.0,1
89,교원,유치원,1892130.0,1892130.0,1892130.0,1892130.0,1
91,교원,대학교,212930.0,212930.0,212930.0,212930.0,1
92,교원,전문대학,8429980.0,8429980.0,8429980.0,8429980.0,1
95,교원,대학교,16099050.0,16099050.0,12074295.0,20123805.0,2
95,교원,전문대학,3641990.0,3641990.0,3641990.0,3641990.0,1
