연령,직종,학교급,평균,중위값,p25,p75,count
59,직원,특수학교,20536184.5,21833880.0,14620710.0,26935980.0,40
60,교원,고등학교,32249784.502159707,35016960.0,29649600.0,39275640.0,9029
60,교원,대학교,19705690.1394268,17186760.0,6582385.0,32404680.0,1291
60,교원,유치원,9588121.344086021,7284935.0,3745667.5,13932435.0,186
60,교원,전문대학,24883198.75,26282700.0,11592567.5,37578600.0,1016
60,교원,중학교,32404705.09161577,35374860.0,29904705.0,39116670.0,3602
60,교원,초등학교,28777137.698412698,34919650.0,19128285.0,40430790.0,126
60,교원,특수학교,30488784.566473987,34998800.0,24083670.0,40383510.0,346
60,직원,고등학교,16911696.643700786,15885300.0,9069060.0,24198060.0,1016
60,직원,대학교,23181204.334095158,24126780.0,12070580.0,34310130.0,9626
60,직원,법인,17656896.0,15490720.0,3945120.0,29231800.0,145
60,직원,유치원,5880942.962962963,3482040.0,1682130.0,7220400.0,135
60,직원,전문대학,20961145.130718954,20921880.0,11486670.0,30388725.0,918
60,직원,중학교,17077009.205955334,15236160.0,10395240.0,23582440.0,403
60,직원,초등학교,14129641.857142856,11994370.0,7998010.0,18389880.0,70
60,직원,특수학교,11350287.185628742,9333380.0,5535090.0,15020880.0,167
61,교원,고등학교,32928089.890293136,36014570.0,30323010.0,39970650.0,11394
61,교원,대학교,23760092.38235294,23855160.0,11401260.0,36125760.0,1700
61,교원,유치원,12559151.967871485,11201760.0,4961520.0,18408840.0,249
61,교원,전문대학,28610894.19157088,31451520.0,16650000.0,40198320.0,1305
61,교원,중학교,33066163.585736297,36186120.0,30231400.0,39825660.0,4543
61,교원,초등학교,28067834.51807229,33764840.0,16882275.0,40002540.0,166
61,교원,특수학교,30666562.113821138,35387000.0,23572850.0,40662480.0,369
61,직원,고등학교,22213881.815028902,23166480.0,13755390.0,31829400.0,1730
61,직원,대학교,26058258.450460374,28138200.0,15994140.0,36442380.0,12707
61,직원,법인,21899381.989528798,22315800.0,6230325.0,36338080.0,191
61,직원,유치원,7525126.490566038,5267520.0,2943600.0,10275360.0,265
61,직원,전문대학,23878564.47147651,25246815.0,15828880.0,32946060.0,1192
61,직원,중학교,21708203.42857143,22251840.0,15146520.0,29816640.0,665
61,직원,초등학교,19489433.92857143,18786720.0,11441625.0,27933960.0,112
61,직원,특수학교,16064281.933085501,15687360.0,8661000.0,21385560.0,269
62,교원,고등학교,29545194.390466936,34644960.0,14496520.0,39891480.0,17497
62,교원,대학교,25349983.624474544,26144880.0,12420000.0,38520000.0,2141
62,교원,유치원,12159735.869565217,10365740.0,5232945.0,17743350.0,368
62,교원,전문대학,30218059.69520104,33125760.0,19599015.0,41983620.0,1542
62,교원,중학교,30032614.915633865,35050080.0,14936640.0,39764640.0,6697
62,교원,초등학교,23345862.700296737,21414480.0,11360960.0,36956500.0,337
62,교원,특수학교,26254870.01992032,28796700.0,13699940.0,39431220.0,502
62,직원,고등학교,23253841.54761905,23896500.0,15601110.0,31908330.0,1680
62,직원,대학교,27227135.03087397,29335320.0,17825550.0,37807095.0,12632
62,직원,법인,22282298.26732673,22444860.0,7275862.5,36049770.0,202
62,직원,유치원,7749112.613636363,5984880.0,3328710.0,10899420.0,264
62,직원,전문대학,24447952.25481978,25777800.0,16719480.0,34068720.0,1193
62,직원,중학교,22279914.50229709,22200000.0,16332160.0,29755200.0,653
62,직원,초등학교,18932568.062015504,18733440.0,11999880.0,26686920.0,129
62,직원,특수학교,17087863.44,16433400.0,11938620.0,22003230.0,250
63,교원,고등학교,35786217.4294158,38514120.0,33610600.0,42265440.0,18949
63,교원,대학교,26962624.56140351,28518000.0,13459230.0,40588200.0,2565
63,교원,유치원,12859060.941422595,10734290.0,5054700.0,18785920.0,478
63,교원,전문대학,31773428.03475135,35129520.0,22128240.0,43537440.0,1669
63,교원,중학교,35918336.54057772,38431320.0,33554910.0,42105150.0,7270
63,교원,초등학교,29626539.929906543,34636650.0,20708407.5,41806260.0,428
63,교원,특수학교,31082489.73262032,35676900.0,23502900.0,41741280.0,561
63,직원,고등학교,23003756.45745323,23396040.0,15605520.0,31670160.0,1657
63,직원,대학교,27619863.320062317,29490300.0,18420600.0,38164470.0,11554
63,직원,법인,22288593.897435896,21997800.0,7783865.0,35555820.0,195
63,직원,유치원,8035109.419642857,6162190.0,3365460.0,11690077.5,224
63,직원,전문대학,24641581.05913504,25952280.0,16941480.0,34227120.0,1133
63,직원,중학교,21889571.36792453,22053120.0,15960870.0,28906620.0,636
63,직원,초등학교,19632864.237288136,18937980.0,14572230.0,26090047.5,118
63,직원,특수학교,17118482.477876104,16553100.0,12386280.0,21436770.0,226
64,교원,고등학교,36980994.34422376,39978120.0,35003190.0,43206690.0,17018
64,교원,대학교,28733291.82288077,31004400.0,14522497.5,42596280.0,2902
64,교원,유치원,13469126.414253898,11302000.0,5163390.0,19481880.0,449
64,교원,전문대학,32459418.49100406,36151200.0,22378380.0,44719140.0,1723
64,교원,중학교,36931819.20174383,39675240.0,34792470.0,43010070.0,6652
64,교원,초등학교,31853440.787589498,37435900.0,23792820.0,43155120.0,419
64,교원,특수학교,31371146.109979633,36953040.0,23135100.0,42847620.0,491
64,직원,고등학교,23200796.476130653,23519280.0,16077330.0,31579680.0,1592
64,직원,대학교,27753613.338991042,29315760.0,18861360.0,38048880.0,10605
64,직원,법인,21248242.272727273,21850590.0,4579725.0,32803380.0,198
64,직원,유치원,8059119.462365591,5765400.0,3307050.0,12025500.0,186
64,직원,전문대학,25002215.792563602,25894305.0,17489400.0,34423680.0,1022
64,직원,중학교,21483369.173419774,21763320.0,15416040.0,28450440.0,617
64,직원,초등학교,19412476.48148148,18937980.0,14603940.0,24875040.0,108
64,직원,특수학교,17590585.83756345,17261160.0,13430640.0,21447480.0,197
65,교원,고등학교,36751687.46569016,39655080.0,34755150.0,43214340.0,15156
65,교원,대학교,20394281.800047215,16646740.0,10113082.5,31768825.0,12708
65,교원,유치원,13230213.914027149,11015430.0,4941585.0,19142580.0,442
65,교원,전문대학,25489261.27494787,21350400.0,12837320.0,40398360.0,3357
65,교원,중학교,36901922.97202797,39510480.0,34541697.5,42949530.0,6006
65,교원,초등학교,31502556.624365482,37851900.0,23433690.0,43195740.0,394
65,교원,특수학교,30066433.387470998,34949400.0,20865520.0,42606960.0,431
65,직원,고등학교,23325820.36,23443500.0,16536000.0,31125810.0,1500
65,직원,대학교,28013944.893571276,29238120.0,19585830.0,37884660.0,9302
65,직원,법인,22712840.320855614,22945560.0,7527265.0,35029440.0,187
65,직원,유치원,8451218.636363637,6356760.0,3524010.0,12329430.0,132
65,직원,전문대학,25575188.54030501,26603695.0,17954070.0,34408200.0,918
65,직원,중학교,22176679.745916516,22076880.0,16443600.0,28569600.0,551
65,직원,초등학교,19314656.464646466,18849240.0,14945580.0,23721720.0,99
65,직원,특수학교,16818857.430167597,16732100.0,12560100.0,20930880.0,179
66,교원,고등학교,36852361.71177816,39550440.0,34792980.0,43000200.0,13559
66,교원,대학교,33541288.061987016,38832460.0,19564650.0,47806650.0,16326
66,교원,유치원,13494615.7960199,11718180.0,4851112.5,19297905.0,402
66,교원,전문대학,34763787.96329801,37823040.0,25375320.0,46324560.0,3869
66,교원,중학교,36996217.65333816,39504960.0,34704120.0,42658860.0,5527
66,교원,초등학교,32739026.584699452,37774860.0,26097660.0,42711930.0,366
66,교원,특수학교,32412921.951219514,36278580.0,25355460.0,42726090.0,328
66,직원,고등학교,23717133.886494253,23714760.0,16904725.0,31702650.0,1392
66,직원,대학교,28016205.128236003,29043360.0,19803360.0,37761360.0,8305
66,직원,법인,22114747.853107344,23496000.0,7571650.0,32747770.0,177
66,직원,유치원,8923372.555555556,6550560.0,3902670.0,14890260.0,90
66,직원,전문대학,25219797.645631067,26207580.0,17551350.0,34368930.0,824
66,직원,중학교,22089852.7734375,22200000.0,16424010.0,28610100.0,512
66,직원,초등학교,19739685.88235294,18869520.0,14831160.0,23917860.0,85
66,직원,특수학교,17077140.06802721,16862880.0,12983400.0,21261900.0,147
67,교원,고등학교,37076445.461821154,39587160.0,35123040.0,42694680.0,12245
67,교원,대학교,34613615.935034804,40645320.0,19873080.0,50476200.0,15085
67,교원,유치원,13944124.018404908,12742455.0,5275680.0,19865045.0,326
67,교원,전문대학,36744916.906295754,39588480.0,27482820.0,49341060.0,3415
67,교원,중학교,37050715.27104278,39550920.0,34808400.0,42460680.0,5073
67,교원,초등학교,34110283.91304348,38627040.0,27646800.0,42950280.0,345
67,교원,특수학교,33148580.472727273,37258800.0,25893480.0,42911040.0,275
67,직원,고등학교,23959845.92507645,23769480.0,17225040.0,31915800.0,1308
67,직원,대학교,28117433.70945946,28796700.0,20113080.0,37719990.0,7400
67,직원,법인,25105187.320261437,25627320.0,15864080.0,36078120.0,153
67,직원,유치원,9856555.294117646,8273760.0,4091145.0,15827700.0,51
67,직원,전문대학,25994096.744827587,26221440.0,18237480.0,34589880.0,725
67,직원,중학교,22211205.0,22218840.0,16607610.0,28515540.0,466
67,직원,초등학교,17980279.75,17120040.0,13726440.0,22688250.0,80
67,직원,특수학교,18312231.463414636,17835840.0,14550840.0,22027260.0,123
68,교원,고등학교,37222911.89433823,39643200.0,35345230.0,42270660.0,10827
68,교원,대학교,34299885.77438845,40013370.0,18704707.5,50276670.0,13572
68,교원,유치원,14989571.684587814,13816080.0,6746460.0,21194580.0,279
68,교원,전문대학,36861894.05564648,40360920.0,27997500.0,49057380.0,3055
68,교원,중학교,37167062.11077192,39605865.0,35008530.0,42010470.0,4586
68,교원,초등학교,36176030.31746032,39614880.0,30654300.0,43224900.0,315
68,교원,특수학교,35934027.0,38506440.0,28628370.0,42833670.0,220
68,직원,고등학교,24096681.747732893,23898840.0,17556200.0,32227200.0,1213
68,직원,대학교,28373366.15961268,28574640.0,20529060.0,37601520.0,6403
68,직원,법인,26954372.532467533,26066100.0,17985517.5,37230210.0,154
68,직원,유치원,10023667.857142856,9127440.0,3944812.5,15804510.0,28
68,직원,전문대학,26486846.556603774,26350560.0,18741480.0,35031690.0,636
68,직원,중학교,22300232.494331066,22154880.0,16719840.0,28740960.0,441
68,직원,초등학교,19439953.278688524,17801640.0,15825480.0,21852360.0,61
68,직원,특수학교,17246295.39215686,16916880.0,14175210.0,21448260.0,102
69,교원,고등학교,37100576.59516063,39796260.0,35292570.0,42070110.0,9836
69,교원,대학교,34783385.887083404,40813440.0,20162227.5,49965802.5,12062
69,교원,유치원,15132126.245059289,14540760.0,6561960.0,22044720.0,253
69,교원,전문대학,37753786.92537314,41474700.0,29321010.0,48928110.0,2680
69,교원,중학교,37185139.14908746,39785520.0,35150160.0,41958240.0,4219
69,교원,초등학교,36120999.640522875,39888840.0,30671280.0,43411710.0,306
69,교원,특수학교,34663373.428571425,37610700.0,27883350.0,41927490.0,210
69,직원,고등학교,24413758.967013888,24001740.0,17936610.0,32679632.5,1152
69,직원,대학교,28407617.378124446,28227120.0,20431560.0,37437360.0,5641
69,직원,법인,26840833.75838926,26235120.0,17689320.0,37238400.0,149
69,직원,유치원,15009465.0,15736980.0,13585500.0,18006240.0,12
69,직원,전문대학,26610686.153846152,26777400.0,18509280.0,35342220.0,559
69,직원,중학교,22065015.234741785,21942000.0,16641210.0,28395840.0,426
69,직원,초등학교,17481636.984126985,17066400.0,14815580.0,21049440.0,63
69,직원,특수학교,18799687.101449274,17975880.0,15378120.0,21166440.0,69
70,교원,고등학교,36991726.59883721,39978900.0,35087820.0,41910600.0,8600
70,교원,대학교,35229601.824220255,41607285.0,21441840.0,49545450.0,10388
70,교원,유치원,15666380.845070422,14542680.0,6465730.0,22354440.0,213
70,교원,전문대학,38698097.820343465,42731640.0,30919620.0,48660660.0,2271
70,교원,중학교,36975743.95458105,39976440.0,34692360.0,41884080.0,3831
70,교원,초등학교,36193978.83268482,40101360.0,31764840.0,43062120.0,257
70,교원,특수학교,35323388.5882353,38185680.0,28411710.0,41875080.0,170
70,직원,고등학교,24244749.91847826,23742900.0,17440680.0,32727960.0,1104
70,직원,대학교,28365603.615400452,28024440.0,20419560.0,37335720.0,4857
70,직원,법인,27534132.86764706,27841680.0,19607820.0,36242130.0,136
70,직원,유치원,14955169.285714285,15711660.0,8083665.0,18202800.0,14
70,직원,전문대학,26522115.199203186,26841600.0,18191010.0,35460600.0,502
70,직원,중학교,21797145.0,21103680.0,16375290.0,27620460.0,394
70,직원,초등학교,19307531.5,18138540.0,16212735.0,21834900.0,60
70,직원,특수학교,18891385.666666668,18268920.0,16040370.0,20946930.0,60
71,교원,고등학교,36860235.940115064,40211520.0,34396710.0,41976330.0,7648
71,교원,대학교,35895241.2679826,42502680.0,22888500.0,49214820.0,8967
71,교원,유치원,17383480.662650604,16796340.0,7810897.5,24704730.0,166
71,교원,전문대학,38773228.915784165,43623120.0,31323780.0,48025200.0,1983
71,교원,중학교,36891279.21485261,40281360.0,34418310.0,41915520.0,3528
71,교원,초등학교,36919687.692307696,40356840.0,30890640.0,43062120.0,221
71,교원,특수학교,33613737.31034483,36690360.0,27615720.0,41900280.0,145
71,직원,고등학교,23981344.009478673,23529840.0,16903620.0,32567640.0,1055
71,직원,대학교,28173476.813489333,27701640.0,20012340.0,37242300.0,4359
71,직원,법인,28116633.007518798,27939120.0,19611360.0,36078120.0,133
71,직원,유치원,16196904.285714285,16402140.0,13319370.0,19358700.0,14
71,직원,전문대학,26231685.14541387,25893240.0,18502740.0,34658100.0,447
71,직원,중학교,21991427.692307692,21194520.0,16437180.0,27533670.0,364
71,직원,초등학교,17945479.60784314,17716560.0,15488465.0,21270600.0,51
71,직원,특수학교,18658547.045454547,18744160.0,16167480.0,20970630.0,44
72,교원,고등학교,36888577.6095791,40482720.0,34058640.0,42186960.0,6890
72,교원,대학교,36362210.19518542,42999600.0,24652200.0,48535320.0,7685
72,교원,유치원,17119088.273809522,16704530.0,6781517.5,24848520.0,168
72,교원,전문대학,38930907.34126984,44239380.0,31416090.0,47674230.0,1764
72,교원,중학교,36950547.42136406,40542120.0,34283280.0,42175680.0,3211
72,교원,초등학교,36833192.222222224,40596240.0,31336800.0,43233960.0,189
72,교원,특수학교,35385138.971962616,37590720.0,28734840.0,41655060.0,107
72,직원,고등학교,24390785.48321465,23690040.0,16975140.0,33059940.0,983
72,직원,대학교,28155752.03793899,27364320.0,19907880.0,37106160.0,3901
72,직원,법인,27682590.62015504,27939120.0,19751400.0,36371160.0,129
72,직원,유치원,14064585.0,14742960.0,7419020.0,19056930.0,16
72,직원,전문대학,25915532.780487806,25392120.0,18284400.0,33592890.0,410
72,직원,중학교,21608141.586402267,20793960.0,16189200.0,26808840.0,353
72,직원,초등학교,17812577.916666668,17046420.0,15267690.0,21106860.0,48
72,직원,특수학교,19784694.545454547,19621080.0,16081560.0,22055280.0,33
73,교원,고등학교,36949949.02687824,40725600.0,33476850.0,42368010.0,6176
73,교원,대학교,36571281.06028476,43152900.0,26024557.5,48290760.0,6602
73,교원,유치원,16496056.42384106,16661160.0,5836955.0,24319410.0,151
73,교원,전문대학,39994236.62943495,45051380.0,33475800.0,47754540.0,1522
73,교원,중학교,36886344.74685695,40728240.0,33265380.0,42330960.0,2943
73,교원,초등학교,36121523.97350993,40350840.0,30348180.0,43401420.0,151
73,교원,특수학교,33755735.46391752,37608360.0,28015200.0,41787000.0,97
73,직원,고등학교,24284279.61154273,23533080.0,16841280.0,33197880.0,901
73,직원,대학교,27747381.210788626,26546280.0,19553640.0,36578220.0,3411
73,직원,법인,28771919.0,28171140.0,21119370.0,36573090.0,120
73,직원,유치원,13107657.647058824,13375170.0,2893480.0,16669200.0,17
73,직원,전문대학,25191737.167487685,24099660.0,17850510.0,32509860.0,406
73,직원,중학교,21111905.402985074,20245200.0,15958140.0,25842600.0,335
73,직원,초등학교,18317650.0,17250120.0,15140910.0,21673590.0,42
73,직원,특수학교,18934570.769230768,18444480.0,15824070.0,22088430.0,26
74,교원,고등학교,36725212.403749585,40874400.0,31863360.0,42621480.0,5974
74,교원,대학교,36893936.61223183,43336500.0,27500940.0,48409200.0,6246
74,교원,유치원,17990250.86956522,17823180.0,7983592.5,25194480.0,138
74,교원,전문대학,39811064.62747779,45306000.0,33244260.0,47904240.0,1463
74,교원,중학교,36584357.76439089,40860660.0,31123170.0,42513000.0,2988
74,교원,초등학교,34567884.5751634,38325240.0,28583520.0,43189200.0,153
74,교원,특수학교,35504592.97619048,38392740.0,28844340.0,42608580.0,84
74,직원,고등학교,24239117.312722947,23203440.0,16655880.0,33124320.0,841
74,직원,대학교,27805402.316471312,26413800.0,19542150.0,36469980.0,3242
74,직원,법인,28126266.85483871,27288240.0,21541980.0,35872710.0,124
74,직원,유치원,18468861.818181816,16135080.0,13817280.0,20369040.0,11
74,직원,전문대학,25446837.400530502,24328560.0,18168840.0,31865160.0,377
74,직원,중학교,20860608.02359882,19616640.0,16002960.0,24854340.0,339
74,직원,초등학교,17959261.025641024,17561400.0,15243600.0,21416880.0,39
74,직원,특수학교,19605173.333333332,18843720.0,15826410.0,23048160.0,18
75,교원,고등학교,36643951.68196259,41044740.0,30615660.0,42905400.0,5666
75,교원,대학교,37338607.98006873,43655820.0,29465070.0,48724350.0,5820
75,교원,유치원,19701424.786324788,19342920.0,10325040.0,27304080.0,117
75,교원,전문대학,40471516.107279696,45514080.0,34754400.0,48082440.0,1305
75,교원,중학교,36377883.78424658,40874280.0,29274540.0,42824640.0,2920
75,교원,초등학교,35950192.330827065,39644040.0,28583520.0,43908480.0,133
75,교원,특수학교,34882627.40740741,37590720.0,27267480.0,42448080.0,81
75,직원,고등학교,23652934.75826972,22279560.0,16257210.0,32376990.0,786
75,직원,대학교,27677137.5777027,26130900.0,19303500.0,36391860.0,2960
75,직원,법인,28030033.032786883,27643140.0,20951040.0,35907300.0,122
75,직원,유치원,16096506.42857143,15631320.0,12335610.0,19429770.0,14
75,직원,전문대학,25441100.461095102,24490560.0,18033240.0,31878000.0,347
75,직원,중학교,20205176.36904762,19272000.0,15744510.0,23671890.0,336
75,직원,초등학교,20097570.0,18494580.0,16800120.0,22368240.0,36
75,직원,특수학교,18642512.0,17523960.0,16091580.0,19978380.0,15
76,교원,고등학교,36367027.42144354,40748640.0,29312700.0,43195980.0,5251
76,교원,대학교,37534349.914799035,43882680.0,30960540.0,49042320.0,5399
76,교원,유치원,18645960.980392158,18285585.0,7977930.0,27162510.0,102
76,교원,전문대학,39991308.39536807,45298080.0,33351960.0,48131400.0,1209
76,교원,중학교,35839024.14446003,40196040.0,28351890.0,43099170.0,2852
76,교원,초등학교,35051307.5177305,38177400.0,28169160.0,44270040.0,141
76,교원,특수학교,34931220.28169014,37072800.0,27237060.0,43195020.0,71
76,직원,고등학교,23715412.37026648,22200000.0,16522320.0,32227200.0,713
76,직원,대학교,27867753.807677396,26110200.0,19235640.0,36782220.0,2579
76,직원,법인,28664535.51724138,27676320.0,22250700.0,35743380.0,116
76,직원,유치원,19686621.818181816,16621080.0,15346560.0,21188280.0,11
76,직원,전문대학,25317854.952076677,24328560.0,18120600.0,32878200.0,313
76,직원,중학교,19828823.35504886,18967560.0,15388920.0,22966740.0,307
76,직원,초등학교,20942058.94736842,19107360.0,17100330.0,24597060.0,38
76,직원,특수학교,18629050.0,17647260.0,16589940.0,19615560.0,12
77,교원,고등학교,35836061.880254254,39644040.0,28284120.0,43466520.0,4877
77,교원,대학교,38241275.136298425,44198160.0,32040960.0,49365480.0,4879
77,교원,유치원,19968680.64935065,20025960.0,9267100.0,29428320.0,77
77,교원,전문대학,40242048.67448152,45396120.0,33447360.0,48173520.0,1109
77,교원,중학교,35050017.653589934,38596440.0,27170880.0,43276380.0,2702
77,교원,초등학교,32956905.454545453,36125520.0,26444760.0,44239560.0,143
77,교원,특수학교,33227855.606060605,33524710.0,26516730.0,43448460.0,66
77,직원,고등학교,23601061.68970814,22223040.0,16341120.0,32007360.0,651
77,직원,대학교,27887883.723923657,25901400.0,19370760.0,36304080.0,2253
77,직원,법인,27085645.739130434,26628840.0,21183420.0,32376480.0,115
77,직원,유치원,20337425.454545453,17171280.0,15668340.0,21835560.0,11
77,직원,전문대학,25239739.811320756,24567960.0,18075480.0,31171080.0,265
77,직원,중학교,19560691.82795699,18773520.0,15341940.0,22558140.0,279
77,직원,초등학교,19877979.722222224,18741540.0,15200370.0,24035370.0,36
77,직원,특수학교,19640605.714285713,19266000.0,16320480.0,20499120.0,7
78,교원,고등학교,34939755.27060973,38320320.0,26807760.0,43399080.0,4379
78,교원,대학교,38221206.55063291,44154180.0,32224620.0,49452360.0,4424
78,교원,유치원,20448585.08474576,20402400.0,11026380.0,29366100.0,59
78,교원,전문대학,39815137.05410822,45115140.0,32138250.0,48353340.0,998
78,교원,중학교,34207186.93632359,36321360.0,26444760.0,43065720.0,2497
78,교원,초등학교,34385076.04651163,36114000.0,26807760.0,44181960.0,129
78,교원,특수학교,31926251.320754718,30015000.0,25354560.0,40480560.0,53
78,직원,고등학교,23436127.534965035,22206240.0,16287060.0,30247680.0,572
78,직원,대학교,27807442.955380578,25617720.0,19384800.0,36328440.0,1905
78,직원,법인,28246258.058252428,27043200.0,22348380.0,32930280.0,103
78,직원,유치원,22038630.0,18072180.0,16165260.0,23535180.0,8
78,직원,전문대학,24604834.86956522,23478360.0,18025800.0,29253330.0,230
78,직원,중학교,19461134.853556484,19137360.0,15112980.0,22854060.0,239
78,직원,초등학교,20263596.85714286,19875120.0,15890940.0,24272640.0,35
78,직원,특수학교,20955696.0,19747560.0,18037560.0,20865240.0,5
79,교원,고등학교,34362727.43524632,36575400.0,26444760.0,43116000.0,3938
79,교원,대학교,38449846.937703274,43867440.0,32533680.0,49681320.0,3997
79,교원,유치원,21292034.615384616,22788540.0,8896860.0,29350020.0,52
79,교원,전문대학,40054378.60115607,44666760.0,32453640.0,48553200.0,865
79,교원,중학교,33527497.389418907,33498720.0,26081280.0,42375960.0,2306
79,교원,초등학교,33512072.520325202,30929040.0,26444760.0,43019220.0,123
79,교원,특수학교,32196377.872340426,29613120.0,25917120.0,40163460.0,47
79,직원,고등학교,23193234.572025053,22206240.0,16238040.0,29476980.0,479
79,직원,대학교,27365837.593712214,25479000.0,19411680.0,35149710.0,1654
79,직원,법인,28475829.05263158,26628840.0,22497600.0,32655720.0,95
79,직원,유치원,17411544.0,16444680.0,16108560.0,18696600.0,5
79,직원,전문대학,24917387.872340426,23906340.0,18376800.0,29056590.0,188
79,직원,중학교,19071385.39906103,19047120.0,14591280.0,22512600.0,213
79,직원,초등학교,20302386.8,18188280.0,15083400.0,27483840.0,25
79,직원,특수학교,20956992.0,20754600.0,15887760.0,20865240.0,5
80,교원,고등학교,33547261.125456076,34152600.0,26211600.0,42424020.0,3563
80,교원,대학교,38495299.74562363,43739040.0,32448060.0,49834560.0,3656
80,교원,유치원,21377439.30232558,23910240.0,8681100.0,29748420.0,43
80,교원,전문대학,40007308.63513514,43981020.0,32374440.0,48410160.0,740
80,교원,중학교,32742504.682053696,30979800.0,26081280.0,41300880.0,2123
80,교원,초등학교,33858412.89256199,30494640.0,26576880.0,43563000.0,121
80,교원,특수학교,30548742.115384616,27815340.0,25078650.0,39091680.0,52
80,직원,고등학교,22496995.837320574,21663540.0,15675510.0,27811200.0,418
80,직원,대학교,27174008.346344925,25432560.0,19608360.0,33617760.0,1409
80,직원,법인,28055282.85714286,27178440.0,23032710.0,32768670.0,98
80,직원,유치원,15410000.0,16526880.0,14770800.0,16607640.0,3
80,직원,전문대학,25173900.931677017,24147240.0,19099200.0,28389480.0,161
80,직원,중학교,19137004.108108107,19202040.0,14885520.0,22189200.0,185
80,직원,초등학교,19308083.47826087,18138360.0,14671680.0,21834240.0,23
80,직원,특수학교,18132120.0,18376500.0,15484260.0,21024360.0,4
81,교원,고등학교,32828222.452711225,31259820.0,26211600.0,41300880.0,3172
81,교원,대학교,38579753.450576104,43561080.0,31840230.0,49834560.0,3298
81,교원,유치원,23029870.555555556,26586360.0,14806290.0,30483425.0,36
81,교원,전문대학,39384517.853810266,43800840.0,31976460.0,48292680.0,643
81,교원,중학교,31835542.412412412,29008560.0,26081280.0,40269120.0,1998
81,교원,초등학교,34127109.333333336,29489040.0,27170880.0,42964500.0,120
81,교원,특수학교,28548750.208333332,27102900.0,24720540.0,32720160.0,48
81,직원,고등학교,21883260.218579236,21544080.0,15657150.0,26010210.0,366
81,직원,대학교,26891267.30016313,25479000.0,19715460.0,32814180.0,1226
81,직원,법인,27976426.931818184,27021120.0,23941590.0,33323310.0,88
81,직원,유치원,15211620.0,15211620.0,14347410.0,16075830.0,2
81,직원,전문대학,25516162.20588235,24329280.0,18556560.0,29517420.0,136
81,직원,중학교,18884762.48447205,19386720.0,14859360.0,21523680.0,161
81,직원,초등학교,21225871.57894737,18736080.0,15435120.0,25913520.0,19
81,직원,특수학교,17162600.0,15887760.0,15259140.0,18428640.0,3
82,교원,고등학교,32021478.0,29185800.0,26211600.0,40654920.0,2850
82,교원,대학교,38594835.194453835,43363440.0,31215240.0,49840560.0,2957
82,교원,유치원,23624495.80645161,26733240.0,9274020.0,31673040.0,31
82,교원,전문대학,39019906.6,43814280.0,31873440.0,48645270.0,550
82,교원,중학교,31172785.58539205,28261080.0,26081280.0,39946380.0,1862
82,교원,초등학교,33459590.322580647,29140500.0,27170880.0,42929940.0,124
82,교원,특수학교,27992247.906976745,27170880.0,25049580.0,30967560.0,43
82,직원,고등학교,21149341.786833856,21412320.0,15670920.0,24600285.0,319
82,직원,대학교,26539032.77400582,25175640.0,19686765.0,32208720.0,1031
82,직원,법인,28683804.736842107,27006110.0,23283540.0,34779570.0,76
82,직원,유치원,17803920.0,17803920.0,17803920.0,17803920.0,1
82,직원,전문대학,25921362.346938774,24329280.0,19455900.0,29440290.0,98
82,직원,중학교,18442577.872340426,18420120.0,14932800.0,21630000.0,141
82,직원,초등학교,20141112.85714286,19615680.0,14582055.0,22812870.0,14
82,직원,특수학교,17586000.0,15887760.0,15632160.0,18690720.0,3
83,교원,고등학교,31205987.50638298,28261080.0,26444760.0,39762990.0,2350
83,교원,대학교,38691125.502166204,42962760.0,31116480.0,49959300.0,2539
83,교원,유치원,27208344.0,28532640.0,18339840.0,35139600.0,25
83,교원,전문대학,38111906.31455399,41888100.0,30497280.0,48429900.0,426
83,교원,중학교,30798894.551282052,27897840.0,26211600.0,38966640.0,1560
83,교원,초등학교,32931723.157894738,28261080.0,27170880.0,42948060.0,114
83,교원,특수학교,27705464.411764707,27170880.0,25354440.0,31091490.0,34
83,직원,고등학교,21343645.89353612,21519360.0,16510080.0,24229200.0,263
83,직원,대학교,26798623.962962963,26136600.0,19998840.0,32813130.0,810
83,직원,법인,29148756.19047619,27485400.0,23882820.0,34842420.0,63
83,직원,유치원,18444840.0,18444840.0,18444840.0,18444840.0,1
83,직원,전문대학,26122718.2278481,24329280.0,20231580.0,29006160.0,79
83,직원,중학교,19555688.971962616,19216320.0,15027180.0,22233600.0,107
83,직원,초등학교,20238535.384615384,20243160.0,14543520.0,23431920.0,13
83,직원,특수학교,18135840.0,15930000.0,15908880.0,19259880.0,3
84,교원,고등학교,30721552.131318394,28236960.0,26444760.0,39091680.0,1919
84,교원,대학교,38412891.536299765,42079680.0,30618600.0,49614600.0,2135
84,교원,유치원,27849900.0,29966880.0,24838170.0,33267990.0,16
84,교원,전문대학,36393712.73255814,38820900.0,29554320.0,47990490.0,344
84,교원,중학교,30178596.40239342,27897840.0,26444760.0,35912400.0,1337
84,교원,초등학교,32888054.433962263,28261080.0,27188460.0,42854070.0,106
84,교원,특수학교,27878471.111111112,27170880.0,25687440.0,32776020.0,27
84,직원,고등학교,21401688.116591927,21965400.0,16862700.0,24229200.0,223
84,직원,대학교,26532894.046875,25995540.0,20018340.0,32354640.0,640
84,직원,법인,27876265.0,27458160.0,23299770.0,33244200.0,60
